Company,count,share_pct
"Ray Klein, Inc.",283,0.002524601708397084
"ORG GC GP BUYER, LLC",283,0.002524601708397084
IQOR US INC,282,0.002515680854303808
SIMMONS FIRST NATIONAL CORPORATION,282,0.002515680854303808
ADIR INTERNATIONAL LLC,282,0.002515680854303808
Payfare International Inc.,282,0.002515680854303808
"First National Collection Bureau, Inc.",282,0.002515680854303808
Financial Credit Network Inc,281,0.0025067600002105324
"Valor Intelligent Processing, LLC",278,0.0024799974379307046
"F.H. Cann & Associates, Inc.",277,0.0024710765838374285
"Credit Central Holdings, LLC",277,0.0024710765838374285
"Happy Money, Inc.",277,0.0024710765838374285
"Professional Credit Management, Inc",276,0.0024621557297441524
"Pavilion Payments US BuyerCo, LLC",274,0.0024443140215576007
CADENCE BANK,273,0.0024353931674643246
"California Business Bureau, Inc.",270,0.0024086306051844973
"SIMM Associates, Inc.",269,0.002399709751091221
Kashable LLC,268,0.002390788896997945
DigniFi,267,0.0023818680429046695
Clark County Collection Service,267,0.0023818680429046695
"Home Loan Center, Inc.",267,0.0023818680429046695
"Omega RMS, LLC",267,0.0023818680429046695
2288984 Ontario Inc.,266,0.0023729471888113934
"Ideal Collection Services, Inc.",265,0.0023640263347181173
Entrata Inc.,264,0.0023551054806248417
Holloway Credit Solutions,263,0.0023461846265315656
"Avadyne Health Holdings, Inc",263,0.0023461846265315656
Mercury Financial Intermediate LLC,263,0.0023461846265315656
"Financial Recovery Services, Inc.",263,0.0023461846265315656
Transform Credit Inc.,262,0.0023372637724382896
Commercial Acceptance Company,262,0.0023372637724382896
Driveway Finance Corporation,261,0.002328342918345014
"Bridge IT, Inc.",260,0.002319422064251738
Financial Business and Consumer Solutions.,259,0.002310501210158462
"Stenger & Stenger, P.C",259,0.002310501210158462
"BANKMOBILE TECHNOLOGIES, INC",257,0.00229265950197191
"KLS Financial Services, Inc",256,0.0022837386478786344
"FIDELITY CAPITAL HOLDINGS, INC",256,0.0022837386478786344
"Asset Management Outsourcing, Inc.",255,0.0022748177937853583
InDebted Corporation,255,0.0022748177937853583
"Property Receivables, Corp",254,0.0022658969396920823
Nelson Cruz & Associates LLC,253,0.0022569760855988066
"Simon's Agency, Inc.",252,0.0022480552315055306
"Valon Technologies, Inc.",251,0.0022391343774122545
Ditech Financial LLC,250,0.002230213523318979
Medical-Commercial Audit Inc,250,0.002230213523318979
"Sentry Recovery and Collections, Inc.",249,0.0022212926692257028
CCM Finance LLC,248,0.002212371815132427
Consumer Collection Management. Inc,248,0.002212371815132427
"William D. Meeker Enterprises, Inc.",247,0.002203450961039151
"PEOPLE'S UNITED BANK, NATIONAL ASSOCIATION",247,0.002203450961039151
"COLUMBIA BANKING SYSTEM, INC.",245,0.0021856092528525994
"Cascade Capital, LLC",244,0.0021766883987593233
Fairway Independent Mortgage Corporation,243,0.002167767544666047
"GFS II, LLC",241,0.0021499258364794955
HANCOCK WHITNEY BANK,240,0.00214100498238622
NATIONAL DEBT RELIEF LLC,240,0.00214100498238622
Wolf River Development Company,240,0.00214100498238622
"Transfinancial Companies, Inc",239,0.0021320841282929438
Credit Service International Corp,239,0.0021320841282929438
"Duncan Solutions, lnc.",239,0.0021320841282929438
Sigue Corp.,238,0.0021231632741996677
Hunt & Henriques,237,0.002114242420106392
Chime Inc.,237,0.002114242420106392
"Uprova Credit, LLC",236,0.002105321566013116
"Risecredit, LLC",236,0.002105321566013116
CapitalJ Inc. dba Juno,234,0.0020874798578265643
"Webcollex, LLC",234,0.0020874798578265643
Idaho Housing And Finance Association,234,0.0020874798578265643
PREFERRED CREDIT INC,231,0.0020607172955467365
"HireRight Solutions, Inc.",230,0.0020517964414534604
Financial Data Systems,230,0.0020517964414534604
Pendrick Capital Partners,230,0.0020517964414534604
Viking Client Services,229,0.0020428755873601848
Financial Assistance Inc,229,0.0020428755873601848
ONEMAIN FINANCE CORPORATION,229,0.0020428755873601848
"International Computer Systems, Inc.",227,0.0020250338791736326
"Lennar Financial Services, LLC",227,0.0020250338791736326
Hillcrest Davidson & Associates,227,0.0020250338791736326
Account Resolution Corporation,227,0.0020250338791736326
Patenaude & Felix A Professional Corporation,227,0.0020250338791736326
"I.Q. DATA INTERNATIONAL, INC.",226,0.002016113025080357
Telerecovery Corporation,226,0.002016113025080357
Sunlight Financial LLC,226,0.002016113025080357
C/C Financial,225,0.002007192170987081
"Express Recovery Services, Inc.",225,0.002007192170987081
Credit Card Acquisitions Group,224,0.001998271316893805
"Advanced Collection Bureau, Inc.",224,0.001998271316893805
Zip Co US Inc.,224,0.001998271316893805
WorldRemit Corp.,224,0.001998271316893805
"American Collections Enterprise, Inc.",222,0.001980429608707253
"Remex, Inc.",222,0.001980429608707253
Finance of America Holdings LLC,221,0.001971508754613977
FCI Lender Services Inc.,221,0.001971508754613977
"AMA Advisors, LLC.",221,0.001971508754613977
"Consumer Financial Services Solutions, Inc.",220,0.0019625879005207014
NORTHWEST BANCSHARES INC,220,0.0019625879005207014
Ad Astra Recovery Services Inc,220,0.0019625879005207014
"Rubin & Rothman, LLC",220,0.0019625879005207014
SECURITY SERVICE FEDERAL CREDIT UNION,220,0.0019625879005207014
Georgia Student Finance Authority,220,0.0019625879005207014
TRUSTMARK CORPORATION,219,0.0019536670464274253
"Direct Recovery Services, LLC",218,0.0019447461923341495
"Key 2 Recovery, Inc.",217,0.0019358253382408736
"Credit Bureau Systems, Inc., Paducah, KY Branch",217,0.0019358253382408736
Johnson Mark LLC,215,0.0019179836300543217
"Nationwide Credit & Collection, Inc.",215,0.0019179836300543217
"U.S. Collections West, Inc.",214,0.0019090627759610459
One Source Technology,213,0.00190014192186777
"A.R.M. Solutions, Inc.",213,0.00190014192186777
"Accscient, LLC",212,0.001891221067774494
"Braviant Holdings, LLC",212,0.001891221067774494
"Bepensa Capital, Inc.",211,0.001882300213681218
"HOVG, LLC",210,0.0018733793595879422
"Sensible Auto Lending, LLC",210,0.0018733793595879422
Grow Credit Inc,210,0.0018733793595879422
"CashRepublic Holdings, Inc.",209,0.0018644585054946664
"Capstone Credit & Collection, LLC.",206,0.0018376959432148386
"Torres Credit Services, Inc.",206,0.0018376959432148386
"Receivable Management Group, Inc. (GA)",205,0.0018287750891215627
"CrossCheck, Inc.",205,0.0018287750891215627
"Phillips & Cohen Associates, Ltd.",205,0.0018287750891215627
"SUN WEST MORTGAGE COMPANY, INC.",204,0.0018198542350282866
Messerli & Kramer P.A.,204,0.0018198542350282866
"Glasser and Glasser, PLC",203,0.0018109333809350108
Western-Shamrock Corporation,203,0.0018109333809350108
Ascendium Education Group,202,0.001802012526841735
Receivables Management Corporation,201,0.0017930916727484588
"FMA Alliance, Ltd.",201,0.0017930916727484588
Earnest Inc.,201,0.0017930916727484588
"R.A.Rogers, Inc.",201,0.0017930916727484588
"NOVAD Management Consulting, LLC",200,0.001784170818655183
"American Accounts & Advisers, Inc.",200,0.001784170818655183
BANK OZK,200,0.001784170818655183
"Automated Collection Services, Inc.",198,0.0017663291104686313
Great American Finance Co,197,0.0017574082563753552
SAN DIEGO COUNTY CREDIT UNION,196,0.0017484874022820794
"Collection Bureau of Fort Walton Beach, Inc",196,0.0017484874022820794
"CUSTOMERS BANCORP, INC",196,0.0017484874022820794
"LTD Financial Services, L.P.",196,0.0017484874022820794
"Kansas Counselors, Inc.",195,0.0017395665481888035
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,194,0.0017306456940955276
CAC Financial Corp,194,0.0017306456940955276
"Merchants & Medical Adjustment Bureau, Inc. dba Credit Bureau Associates",193,0.0017217248400022516
Alliant Capital Management LLC,193,0.0017217248400022516
"P.S.C., Inc",193,0.0017217248400022516
"Deinde Online Services, LLC",192,0.0017128039859089757
"Financial Management Solutions, LLC",192,0.0017128039859089757
"CreditNinja Lending, LLC",192,0.0017128039859089757
"Branch Messenger, Inc.",191,0.0017038831318156999
"Mercury Technologies, Inc.",190,0.0016949622777224238
"STATE FARM BANK, FSB",188,0.001677120569535872
"AMCOL Systems, Inc.",188,0.001677120569535872
Premium Credit Bureau,188,0.001677120569535872
Denefits LLC,188,0.001677120569535872
Quality Asset Recovery LLC,187,0.0016681997154425962
"Seattle Service Bureau, Inc",186,0.0016592788613493201
Scott Fetzer Financial Group Inc.,186,0.0016592788613493201
"Aspen National Financial, Inc.",185,0.0016503580072560443
Activehours,185,0.0016503580072560443
"GULF COAST COLLECTION BUREAU, INC.",185,0.0016503580072560443
GLOBAL CREDIT UNION,184,0.0016414371531627684
"J J Marshall & Associates, Inc",184,0.0016414371531627684
"FIRST INTERSTATE BANCSYSTEM, INC.",184,0.0016414371531627684
UNIVERSAL ACCEPTANCE CORPORATION (NE),184,0.0016414371531627684
"Roadrunner Account Services, LLC",184,0.0016414371531627684
"Tenaglia & Hunt, PA",184,0.0016414371531627684
"Law Office of Brett M. Borland, P.C.",183,0.0016325162990694926
Knight Adjustment Bureau,182,0.0016235954449762165
AMERICAN ADVISORS GROUP,182,0.0016235954449762165
"Sunset Management, Inc",182,0.0016235954449762165
"Javitch, Block & Rathbone LLC",182,0.0016235954449762165
BlockFi Inc,182,0.0016235954449762165
"Eastern Revenue, Inc.",182,0.0016235954449762165
Foursight Holding LLC,181,0.0016146745908829406
"COAST PROFESSIONAL, INC.",180,0.0016057537367896648
"PROSPERITY BANCSHARES, INC.",180,0.0016057537367896648
BANKERS HEALTHCARE GROUP LLC,180,0.0016057537367896648
"Absolute Recovery Services, LLC",180,0.0016057537367896648
"PDQ Services, Inc.",180,0.0016057537367896648
"Securus J Holdings, LLC",179,0.0015968328826963887
Grant Mercantile Agency,179,0.0015968328826963887
"Lewis, McDonnell & Associates",178,0.0015879120286031129
XOOM CORPORATION,176,0.0015700703204165611
"AppFolio, Inc.",176,0.0015700703204165611
"D&A Services, LLC",175,0.001561149466323285
"Federal Adjustment Bureau, Inc.",175,0.001561149466323285
American Financial Network Inc.,175,0.001561149466323285
"Relay Financial (US), Corp.",174,0.0015522286122300092
Starmark Financial LLC,173,0.0015433077581367334
Lendbuzz Inc.,173,0.0015433077581367334
CONGRESS COLLECTION CORP,172,0.0015343869040434575
Tate and Kirlin Assoc,172,0.0015343869040434575
"Servicing Solutions, LLC",172,0.0015343869040434575
RENASANT CORPORATION,172,0.0015343869040434575
LANIER COLLECTIONS AGENCY AND SERVICES INC,172,0.0015343869040434575
"UNITED BANKSHARES, INC.",171,0.0015254660499501814
BANK OF HAWAII CORPORATION,171,0.0015254660499501814
Union Home Mortgage Corp,171,0.0015254660499501814
"Atlantic Union Bankshares, Inc.",170,0.0015165451958569056
"First Financial Resources, Inc.",170,0.0015165451958569056
"FIRST HAWAIIAN, INC.",169,0.0015076243417636297
Accurate Background,168,0.0014987034876703539
"Arivo Acceptance, LLC",168,0.0014987034876703539
"Porsche Financial Services, Inc.",168,0.0014987034876703539
Medical Business Bureau,167,0.0014897826335770778
LendingUSA,167,0.0014897826335770778
U.S. Auto Sales Inc.,165,0.001471940925390526
GATEWAY FIRST BANK,165,0.001471940925390526
Bright Capital Inc,165,0.001471940925390526
Cottonwood Financial Ltd.,165,0.001471940925390526
Marauder Corporation,165,0.001471940925390526
Meta Payments Inc.,165,0.001471940925390526
Siggi LLC,165,0.001471940925390526
National Business Factors,164,0.00146302007129725
Texas Guaranteed,164,0.00146302007129725
"Maury Cobb, Attorney at Law, LLC",163,0.0014540992172039741
Minto Financial dba Minto Money,163,0.0014540992172039741
"FEDChex Recovery, LLC",163,0.0014540992172039741
"College Ave Student Loan Servicing, LLC",162,0.0014451783631106983
"N.A.R., Inc.",162,0.0014451783631106983
"Tribal Lending Enterprise, Inc.",162,0.0014451783631106983
"Paradigm Assets, LLC",162,0.0014451783631106983
U.S. Auto Credit Corporation,162,0.0014451783631106983
Crow Creek Sioux Tribe,161,0.0014362575090174224
"FlexShopper, Inc",161,0.0014362575090174224
"Flexible Finance, Inc.",161,0.0014362575090174224
"Porania, LLC",161,0.0014362575090174224
NBT BANCORP INC.,160,0.0014273366549241464
PRIMARY RESIDENTIAL MORTGAGE,160,0.0014273366549241464
Informative Research,160,0.0014273366549241464
"RAS LaVrar, LLC",160,0.0014273366549241464
"Innovate Managed Holdings, LLC",160,0.0014273366549241464
"Suttell, Hammer & White, P.S",159,0.0014184158008308705
"Figure Technologies, Inc",159,0.0014184158008308705
"Americor Funding, LLC",157,0.0014005740926443188
"Brock & Scott, PLLC",157,0.0014005740926443188
"SMITH, ROUCHON & ASSOCIATES, INC.",157,0.0014005740926443188
"Klima, Peters & Daly, P.A.",156,0.0013916532385510427
ACS Education Services,156,0.0013916532385510427
"Collins Asset Group, LLC",156,0.0013916532385510427
"COMMUNITY CHOICE FINANCIAL, INC.",155,0.0013827323844577669
"M.A.R.S., Inc.",154,0.001373811530364491
"Wilber and Associates, P.C.",154,0.001373811530364491
"Tilt Finance, Inc.",154,0.001373811530364491
"DailyPay, Inc",154,0.001373811530364491
"Consolidated Information Services Solutions, LLC",154,0.001373811530364491
MORTGAGE SOLUTIONS OF COLORADO,153,0.001364890676271215
TFS FINANCIAL CORPORATION,153,0.001364890676271215
"Credit Technologies, Inc.",153,0.001364890676271215
"HILLTOP HOLDINGS, INC",153,0.001364890676271215
"WESBANCO BANK, INC.",153,0.001364890676271215
"COMMUNITY FINANCIAL SYSTEM, INC.",152,0.001355969822177939
"Merchants and Professional Bureau, Inc.",152,0.001355969822177939
"Fidelity National Financial, Inc",151,0.0013470489680846632
"TIDEWATER FINANCE COMPANY, INC.",151,0.0013470489680846632
"Auto Trakk, LLC",150,0.0013381281139913874
"Palm Beach Credit Adjustors, Inc",150,0.0013381281139913874
Essential Lending Inc,150,0.0013381281139913874
"MUTUAL OF OMAHA MORTGAGE, LLC",150,0.0013381281139913874
"Aldridge PIte Haan, LLP",149,0.0013292072598981113
SECURITY CREDIT SYSTEMS INC,149,0.0013292072598981113
"Professional Placement Services, LLC",149,0.0013292072598981113
UMPQUA HOLDINGS CORPORATION,149,0.0013292072598981113
"Media Collections, Inc",149,0.0013292072598981113
Oklahoma Student Loan Authority,148,0.0013202864058048354
"PLAZA HOME MORTGAGE, INC.",148,0.0013202864058048354
"CIT BANK, NATIONAL ASSOCIATION",148,0.0013202864058048354
"Collection Receivables, Inc.",147,0.0013113655517115596
"Midwest Fidelity Services, LLC",146,0.0013024446976182837
MidAmerica Mortgage Inc,146,0.0013024446976182837
LAND HOME FINANCIAL SERVICES,146,0.0013024446976182837
"First Help Financial, LLC",145,0.0012935238435250076
Louisiana Recovery Services Inc.,144,0.0012846029894317318
"UHG, LLC",144,0.0012846029894317318
"Sa-Vit Enterprises, Inc.",144,0.0012846029894317318
"Selip & Stylianou, LLP",144,0.0012846029894317318
"HEAD MERCANTILE CO., INC.",144,0.0012846029894317318
The Moore Law Group,143,0.001275682135338456
"Sparrow Financial, Inc.",142,0.0012667612812451799
"All State Credit Bureau, Inc.",142,0.0012667612812451799
"The Stark Collection Agency, Inc.",142,0.0012667612812451799
"Bay Area Receivables, Inc",140,0.0012489195730586281
"Mountain Land Collections, Inc.",139,0.0012399987189653523
ALCHRO INC.,139,0.0012399987189653523
"RSI Enterprises, Inc.",139,0.0012399987189653523
"Avid Acceptance, LLC",139,0.0012399987189653523
FIRSTBANK,139,0.0012399987189653523
"ARC Management Group, LLC",139,0.0012399987189653523
"Collections Acquisition Company, Inc.",138,0.0012310778648720762
Nicholas Financial Inc.,138,0.0012310778648720762
"Galaxy Capital Acquisitions, LLC",138,0.0012310778648720762
SoLo Funds Inc.,138,0.0012310778648720762
"SUNTRUST BANKS, INC.",137,0.0012221570107788004
"COLLECTIONS USA, INC.",137,0.0012221570107788004
Avant Credit Corporation,136,0.0012132361566855245
BANNER CORPORATION,135,0.0012043153025922486
"Steel River Systems, LLC",135,0.0012043153025922486
LAKE MICHIGAN CREDIT UNION,135,0.0012043153025922486
CITY NATIONAL BANK,134,0.0011953944484989726
The Aligned Company DBA Extra,134,0.0011953944484989726
"Data and Contact Management Solutions, LLC",133,0.0011864735944056967
DOLLAR MUTUAL BANCORP,133,0.0011864735944056967
DHI Mortgage Company,133,0.0011864735944056967
MiraMed Revenue Group LLC,132,0.0011775527403124209
"M. G. Credit, Inc.",132,0.0011775527403124209
DataMax Corporation,132,0.0011775527403124209
"Apelles, LLC",131,0.0011686318862191448
"Credit Management Control, Inc.",131,0.0011686318862191448
"TEXAS CAPITAL BANCSHARES, INC.",131,0.0011686318862191448
WAFD BANK,131,0.0011686318862191448
"Levy & Associates, LLC",131,0.0011686318862191448
Kohn Law Firm S.C.,131,0.0011686318862191448
Oliver Adjustment Co.,131,0.0011686318862191448
"States Recovery Systems, Inc.",131,0.0011686318862191448
"Mcburberod Financial, Inc. d/b/a SeedFi",131,0.0011686318862191448
"AC AutoPay LLC, Denver, CO Branch",130,0.001159711032125869
"Hayt Hayt & Landau, P.L. (FL)",129,0.001150790178032593
Hollis Cobb Associates,129,0.001150790178032593
"PLS GROUP, INC",129,0.001150790178032593
YSA ARM LLC DBA Oxygen XL,128,0.0011418693239393172
"Orions Management Group, LLC",128,0.0011418693239393172
"CARCO Group, Inc.",128,0.0011418693239393172
Chrysalis Holdings LLC,128,0.0011418693239393172
"Cawley & Bergmann, LLP",128,0.0011418693239393172
Pacific Credit Exchange Corporation,128,0.0011418693239393172
"Stillman, P.C. d.b.a. Stillman Law Office",127,0.0011329484698460411
"A & O Recovery Solutions, LLC",127,0.0011329484698460411
"RGS Financial, Inc.",127,0.0011329484698460411
"Select Management Resources, LLC",127,0.0011329484698460411
"Fairway Capital Recovery, LLC",126,0.0011240276157527653
"Arcadia Holdings, LLC",126,0.0011240276157527653
FIRST MERCHANTS CORPORATION,126,0.0011240276157527653
Mutual Management Services LLC,125,0.0011151067616594894
"S&S Physician Services, Inc.",124,0.0011061859075662136
"Perpay, Inc.",124,0.0011061859075662136
IPAC'S Inc.,124,0.0011061859075662136
Waterfall Revenue Group,123,0.0010972650534729375
Arcon Credit Solutions LLC,123,0.0010972650534729375
